EBM-Ziffer;EBM_Bezeichnung;Punktzahl;EBM_Betrag;Waehrung;Zusatzkennzeichen;gueltigab;gueltigbis;geaendert
"30932";"Neuropsychologische Therapie (Einzelbehandlung)";"819";"0";"";"";"20131001";"20181231";"20190625"
"30932";"Neuropsychologische Therapie (Einzelbehandlung)";"922";"0";"";"";"20190101";"99991231";"20190625"
"30933";"Neuropsychologische Therapie (Gruppenbehandlung)";"665";"0";"";"";"20190101";"99991231";"20190625"
"30933";"Neuropsychologische Therapie (Gruppenbehandlung)";"591";"0";"";"";"20131001";"20181231";"20190625"
"30934";"Erstellung eines Therapieplans";"180";"0";"";"";"20131001";"20200331";"20200518"
"30934";"Erstellung eines Therapieplans";"257";"0";"";"";"20200401";"99991231";"20200518"
"30935";"Bericht bei Therapieverlängerung";"108";"0";"";"";"20200401";"99991231";"20200518"
"30935";"Bericht bei Therapieverlängerung";"74";"0";"";"";"20131001";"20200331";"20200518"
"30936";"Höchstwert für die Gebührenordnungsposition 30930 bei Kindern und Jugendlichen bis zum vollendeten 18. Lebensjahr";"990";"0";"";"";"20131001";"20200331";"20200518"
"30936";"Höchstwert für die Gebührenordnungsposition 30930 bei Kindern und Jugendlichen bis zum vollendeten 21. Lebensjahr";"1636";"0";"";"";"20200401";"99991231";"20200518"
"30937";"Höchstwert für die Gebührenordnungsposition 30930 bei Versicherten ab Beginn des 22. Lebensjahres";"1092";"0";"";"";"20200401";"99991231";"20200518"
"30937";"Höchstwert für die Gebührenordnungsposition 30930 bei Versicherten ab Beginn des 19. Lebensjahres";"651";"0";"";"";"20131001";"20200331";"20200518"
"30940";"Erhebung des MRSA-Status eines Risikopatienten";"35";"0";"EUR";"";"20140401";"20200331";"20200518"
"30940";"Erhebung des MRSA-Status eines Risikopatienten";"38";"0";"";"";"20200401";"99991231";"20200518"
"30942";"Behandlung und Betreuung eines Risikopatienten oder einer positiv nachgewiesenen MRSA-Kontaktperson";"128";"0";"";"";"20200401";"99991231";"20200518"
"30942";"Behandlung und Betreuung eines Risikopatienten oder einer positiv nachgewiesenen MRSA-Kontaktperson";"133";"0";"EUR";"";"20140401";"20200331";"20200518"
"30944";"Aufklärung und Beratung eines Risikopatienten oder einer positiv nachgewiesenen MRSA-Kontaktperson";"90";"0";"EUR";"";"20140401";"20200331";"20200518"
"30944";"Aufklärung und Beratung eines Risikopatienten oder einer positiv nachgewiesenen MRSA-Kontaktperson";"128";"0";"";"";"20200401";"99991231";"20200518"
"30946";"Abklärungs-Diagnostik einer Kontaktperson";"30";"0";"";"";"20200401";"99991231";"20200518"
"30946";"Abklärungs-Diagnostik einer Kontaktperson";"32";"0";"EUR";"";"20140401";"20200331";"20200518"
"30948";"Teilnahme an einer MRSA-Fall- und/oder regionalen Netzwerkkonferenz";"46";"0";"EUR";"";"20140401";"20200331";"20200518"
"30948";"Teilnahme an einer MRSA-Fall- und/oder regionalen Netzwerkkonferenz";"86";"0";"";"";"20200401";"99991231";"20200518"
"30950";"Bestätigung einer MRSA-Besiedelung durch Abstrich(e)";"19";"0";"EUR";"";"20140401";"99991231";"20140401"
"30952";"Ausschluss einer MRSA-Besiedelung durch Abstrich(e)";"19";"0";"EUR";"";"20140401";"99991231";"20140401"
"30954";"Gezielter MRSA-Nachweis auf chromogenem Selektivnährboden";"51";"0";"EUR";"";"20140401";"99991231";"20140401"
"30956";"Nachweis der Koagulase und/oder des Clumpingfaktors zur Erregeridentifikation nur bei positivem Nachweis gemäß GOP 30954";"25";"0";"EUR";"";"20140401";"99991231";"20140401"
"30960";"Höchstwert für die Teilnahme an der Netzwerk- und/oder Fallkonferenz nach der Gebührenordnungsposition 30948 im Zusammenhang mit der Erbringung der Gebührenordnungspositionen 30954 und/oder 30956";"1720";"0";"";"";"20200401";"99991231";"20200518"
"30960";"Höchstwert für die Teilnahme an der Netzwerk- und/oder Fallkonferenz nach der Gebührenordnungsposition 30948 im Zusammenhang mit der Erbringung der Gebührenordnungspositionen 30954 und/oder 30956";"919";"0";"EUR";"";"20140401";"20200331";"20200518"
"30961";"Höchstwert für die Teilnahme an der Netzwerk- und/oder Fallkonferenz nach der Gebührenordnungsposition 30948 für den vortragenden Arzt gemäß der Qualitätssicherungsvereinbarung MRSA nach § 135 Abs. 2 SGB V";"1515";"0";"EUR";"";"20140401";"20200331";"20200518"
"30961";"Höchstwert für die Teilnahme an der Netzwerk- und/oder Fallkonferenz nach der Gebührenordnungsposition 30948 für den vortragenden Arzt gemäß der Qualitätssicherungsvereinbarung MRSA nach § 135 Abs. 2 SGB V";"2838";"0";"";"";"20200401";"99991231";"20200518"
"30980";"Abklärung vor Durchführung eines weiterführenden geriatrischen Assessments durch Arzt gemäß Nr. 1 in Absprache mit Arzt gemäß Nr. 2 der Präambel des Abschnitts 30.13";"193";"0";"";"";"20200401";"99991231";"20200518"
"30980";"Abklärung vor Durchführung eines weiterführenden geriatrischen Assessments durch Arzt gemäß Nr. 1 der Präambel des Abschnitts 30.13";"194";"0";"";"";"20160701";"20190331";"20190625"
"30980";"Abklärung vor Durchführung eines weiterführenden geriatrischen Assessments durch Arzt gemäß Nr. 1 in Absprache mit Arzt gemäß Nr. 2 der Präambel des Abschnitts 30.13";"194";"0";"";"";"20190401";"20200331";"20200518"
"30981";"Abklärung vor Durchführung eines weiterführenden geriatrischen Assessments durch Arzt gemäß Nr. 2 in Absprache mit Arzt gemäß Nr. 1 der Präambel des Abschnitts 30.13";"131";"0";"";"";"20190401";"20200331";"20200518"
"30981";"Abklärung vor Durchführung eines weiterführenden geriatrischen Assessments durch Arzt gemäß Nr. 2 in Absprache mit Arzt gemäß Nr. 1 der Präambel des Abschnitts 30.13";"128";"0";"";"";"20200401";"99991231";"20200518"
"30981";"Abklärung vor Durchführung eines weiterführenden geriatrischen Assessments durch Arzt gemäß Nr. 2 der Präambel des Abschnitts 30.13";"131";"0";"";"";"20160701";"20190331";"20190625"
"30984";"Weiterführendes geriatrisches Assessment";"882";"0";"EUR";"";"20160701";"20200331";"20200518"
"30984";"Weiterführendes geriatrisches Assessment";"871";"0";"";"";"20200401";"99991231";"20200518"
"30985";"Zuschlag zur GOP 30984";"319";"0";"";"";"20200401";"99991231";"20200518"
"30985";"Zuschlag zur GOP 30984";"325";"0";"EUR";"";"20160701";"20200331";"20200518"
"30986";"Zuschlag zur GOP 30985";"228";"0";"";"";"20200401";"99991231";"20200518"
"30986";"Zuschlag zur GOP 30985";"234";"0";"EUR";"";"20160701";"20200331";"20200518"
"30988";"Zuschlag zu den GOP 03362, 16230, 16231, 21230, 21231 für die Einleitung und Koordination von Therapiemaßnahmen nach Durchführung eines weiterführenden geriatrischen Assessments";"65";"0";"";"";"20190401";"99991231";"20190625"
"30988";"Zuschlag zu den GOP 03362, 16230, 16231, 21230, 21231 für die Einleitung und Koordination von Therapiemaßnahmen";"65";"0";"";"";"20160701";"20190331";"20190625"
"31010";"Operationsvorbereitung bei Neugeborenen, Säuglingen, Kleinkindern und Kindern bis zum 12. Lebensjahr";"297";"0";"";"";"20131001";"20200331";"20200518"
"31010";"Operationsvorbereitung bei Neugeborenen, Säuglingen, Kleinkindern und Kindern bis zum 12. Lebensjahr";"304";"0";"";"";"20200401";"99991231";"20200518"
"31011";"Operationsvorbereitung für Eingriffe bei Jugendlichen und Erwachsenen bis zum vollendeten 40. Lebensjahr";"304";"0";"";"";"20200401";"99991231";"20200518"
"31011";"Operationsvorbereitung für Eingriffe bei Jugendlichen und Erwachsenen bis zum vollendeten 40. Lebensjahr";"297";"0";"";"";"20131001";"20200331";"20200518"
"31012";"Operationsvorbereitung bei Eingriffen bei Patienten nach Vollendung des 40. Lj";"389";"0";"";"";"20200401";"99991231";"20200518"
"31012";"Operationsvorbereitung bei Eingriffen bei Patienten nach Vollendung des 40. Lj";"375";"0";"";"";"20131001";"20200331";"20200518"
"31013";"Operationsvorbereitung bei Patienten nach Vollendung des 60. Lebensjahres";"412";"0";"";"";"20131001";"20200331";"20200518"
"31013";"Operationsvorbereitung bei Patienten nach Vollendung des 60. Lebensjahres";"416";"0";"";"";"20200401";"99991231";"20200518"
"31096";"Eingriff der Kategorie AA6";"6037";"0";"";"";"20200101";"99991231";"20200220"
"31097";"Eingriff der Kategorie AA7";"6444";"0";"";"";"20200101";"99991231";"20200220"
"31098";"Zuschlag zu den GOP 31096 und 31097";"612";"0";"";"";"20200101";"99991231";"20200220"
"31101";"Dermatochirurgischer Eingriff der Kategorie A1";"881";"0";"";"";"20131001";"99991231";"20131001"
"31102";"Dermatochirurgischer Eingriff der Kategorie A2";"1438";"0";"";"";"20131001";"99991231";"20131001"
"31103";"Dermatochirurgischer Eingriff der Kategorie A3";"2053";"0";"";"";"20131001";"99991231";"20131001"
"31104";"Dermatochirurgischer Eingriff der Kategorie A4";"2767";"0";"";"";"20131001";"99991231";"20131001"
"31105";"Dermatochirurgischer Eingriff der Kategorie A5";"3649";"0";"";"";"20131001";"99991231";"20131001"
"31106";"Dermatochirurgischer Eingriff der Kategorie A6";"4622";"0";"";"";"20131001";"99991231";"20131001"
"31107";"Dermatochirurgischer Eingriff der Kategorie A7";"5082";"0";"";"";"20131001";"99991231";"20131001"
"31108";"Zuschlag zu den Gebührenordnungspositionen 31101 bis 31107";"463";"0";"";"";"20131001";"99991231";"20131001"
"31111";"Eingriff an der Brustdrüse der Kategorie B1";"992";"0";"";"";"20131001";"99991231";"20131001"
"31112";"Eingriff an der Brustdrüse der Kategorie B2";"1602";"0";"";"";"20131001";"99991231";"20131001"
"31113";"Eingriff an der Brustdrüse der Kategorie B3";"2343";"0";"";"";"20131001";"99991231";"20131001"
"31114";"Eingriff an der Brustdrüse der Kategorie B4";"3117";"0";"";"";"20131001";"99991231";"20131001"
"31115";"Eingriff an der Brustdrüse der Kategorie B5";"4236";"0";"";"";"20131001";"99991231";"20131001"
"31116";"Eingriff an der Brustdrüse der Kategorie B6";"5324";"0";"";"";"20131001";"99991231";"20131001"
"31117";"Eingriff an der Brustdrüse der Kategorie B7";"5695";"0";"";"";"20131001";"99991231";"20131001"
"31118";"Zuschlag zu den Gebührenordnungspositionen 31111 bis 31117";"532";"0";"";"";"20131001";"99991231";"20131001"
"31121";"Eingriff der Kategorie C1";"953";"0";"";"";"20131001";"99991231";"20131001"
"31122";"Eingriff der Kategorie C2";"1542";"0";"";"";"20131001";"99991231";"20131001"
"31123";"Eingriff der Kategorie C3";"2217";"0";"";"";"20131001";"99991231";"20131001"
"31124";"Eingriff der Kategorie C4";"2926";"0";"";"";"20131001";"99991231";"20131001"
"31125";"Eingriff der Kategorie C5";"3934";"0";"";"";"20131001";"99991231";"20131001"
"31126";"Eingriff der Kategorie C6";"5025";"0";"";"";"20131001";"99991231";"20131001"
"31127";"Eingriff der Kategorie C7";"5492";"0";"";"";"20131001";"99991231";"20131001"
"31128";"Zuschlag zu den Gebührenordnungspositionen 31121 bis 31126 bei Simultaneingriffen sowie zu der Gebührenordnungsposition 31127";"507";"0";"";"";"20050401";"99991231";"20190219"
"31131";"Eingriff an Knochen und Gelenken der Kategorie D1";"1202";"0";"";"";"20131001";"99991231";"20131001"
"31132";"Eingriff an Knochen und Gelenken der Kategorie D2";"1947";"0";"";"";"20131001";"99991231";"20131001"
"31133";"Eingriff an Knochen und Gelenken der Kategorie D3";"2744";"0";"";"";"20131001";"99991231";"20131001"
"31134";"Eingriff an Knochen und Gelenken der Kategorie D4";"3561";"0";"";"";"20131001";"99991231";"20131001"
"31135";"Eingriff an Knochen und Gelenken der Kategorie D5";"5255";"0";"";"";"20131001";"99991231";"20131001"
"31136";"Eingriff an Knochen und Gelenken der Kategorie D6";"6420";"0";"";"";"20131001";"99991231";"20131001"
"31137";"Eingriff an Knochen und Gelenken der Kategorie D7";"7064";"0";"";"";"20131001";"99991231";"20131001"
"31138";"Zuschlag zu den Gebührenordnungspositionen 31131 bis 31137";"566";"0";"";"";"20131001";"99991231";"20131001"
"31141";"Endoskopischer Gelenkeingriff (Arthroskopie) der Kategorie E1";"1556";"0";"";"";"20131001";"99991231";"20131001"
"31142";"Endoskopischer Gelenkeingriff (Arthroskopie) der Kategorie E2";"2238";"0";"";"";"20131001";"99991231";"20131001"
"31143";"Endoskopischer Gelenkeingriff (Arthroskopie) der Kategorie E3";"3156";"0";"";"";"20131001";"99991231";"20131001"
"31144";"Endoskopischer Gelenkeingriff (Arthroskopie) der Kategorie E4";"4153";"0";"";"";"20131001";"99991231";"20131001"
"31145";"Endoskopischer Gelenkeingriff (Arthroskopie) der Kategorie E5";"5407";"0";"";"";"20131001";"99991231";"20131001"
"31146";"Endoskopischer Gelenkeingriff (Arthroskopie) der Kategorie E6";"6765";"0";"";"";"20131001";"99991231";"20131001"
"31147";"Endoskopischer Gelenkeingriff (Arthroskopie) der Kategorie E7";"7435";"0";"";"";"20131001";"99991231";"20131001"
"31148";"Zuschlag zu den Gebührenordnungspositionen 31141 bis 31147";"649";"0";"";"";"20131001";"99991231";"20131001"
"31151";"Visceralchirurgischer Eingriff der Kategorie F1";"928";"0";"";"";"20131001";"99991231";"20131001"
"31152";"Visceralchirurgischer Eingriff der Kategorie F2";"1545";"0";"";"";"20131001";"99991231";"20131001"
"31153";"Visceralchirurgischer Eingriff der Kategorie F3";"2223";"0";"";"";"20131001";"99991231";"20131001"
"31154";"Visceralchirurgischer Eingriff der Kategorie F4";"2896";"0";"";"";"20131001";"99991231";"20131001"
"31155";"Visceralchirurgischer Eingriff der Kategorie F5";"3886";"0";"";"";"20131001";"99991231";"20131001"
"31156";"Visceralchirurgischer Eingriff der Kategorie F6";"4951";"0";"";"";"20131001";"99991231";"20131001"
"31157";"Visceralchirurgischer Eingriff der Kategorie F7";"5335";"0";"";"";"20131001";"99991231";"20131001"
"31158";"Zuschlag zu den Gebührenordnungspositionen 31151 bis 31157";"507";"0";"";"";"20131001";"99991231";"20131001"
"31161";"Endoskopischer Visceralchirurgischer Eingriff der Kategorie G1";"1216";"0";"";"";"20131001";"99991231";"20131001"
"31162";"Endoskopischer Visceralchirurgischer Eingriff der Kategorie G2";"1791";"0";"";"";"20131001";"99991231";"20131001"
"31163";"Endoskopischer Visceralchirurgischer Eingriff der Kategorie G3";"2447";"0";"";"";"20131001";"99991231";"20131001"
"31164";"Endoskopischer Visceralchirurgischer Eingriff der Kategorie G4";"3230";"0";"";"";"20131001";"99991231";"20131001"
"31165";"Endoskopischer Visceralchirurgischer Eingriff der Kategorie G5";"4175";"0";"";"";"20131001";"99991231";"20131001"
"31166";"Endoskopischer Visceralchirurgischer Eingriff der Kategorie G6";"5214";"0";"";"";"20131001";"99991231";"20131001"
"31167";"Endoskopischer Visceralchirurgischer Eingriff der Kategorie G7";"5538";"0";"";"";"20131001";"99991231";"20131001"
"31168";"Zuschlag zu den Gebührenordnungspositionen 31161 bis 31167";"483";"0";"";"";"20131001";"99991231";"20131001"
"31171";"Proktologischer Eingriff der Kategorie H1";"1229";"0";"";"";"20131001";"99991231";"20131001"
"31172";"Proktologischer Eingriff der Kategorie H2";"1747";"0";"";"";"20131001";"99991231";"20131001"
"31173";"Proktologischer Eingriff der Kategorie H3";"2196";"0";"";"";"20131001";"99991231";"20131001"
"31174";"Proktologischer Eingriff der Kategorie H4";"2818";"0";"";"";"20131001";"99991231";"20131001"
"31175";"Proktologischer Eingriff der Kategorie H5";"3856";"0";"";"";"20131001";"99991231";"20131001"
"31176";"Proktologischer Eingriff der Kategorie H6";"4967";"0";"";"";"20131001";"99991231";"20131001"
"31177";"Proktologischer Eingriff der Kategorie H7";"5289";"0";"";"";"20131001";"99991231";"20131001"
"31178";"Zuschlag zu den Gebührenordnungspositionen 31171 bis 31177";"477";"0";"";"";"20131001";"99991231";"20131001"
"31181";"Kardiochirurgischer Eingriff der Kategorie I1";"2177";"0";"";"";"20131001";"99991231";"20131001"
"31182";"Kardiochirurgischer Eingriff der Kategorie I2";"2670";"0";"";"";"20131001";"99991231";"20131001"
"31183";"Kardiochirurgischer Eingriff der Kategorie I3";"3144";"0";"";"";"20131001";"99991231";"20131001"
"31184";"Kardiochirurgischer Eingriff der Kategorie I4";"3853";"0";"";"";"20131001";"99991231";"20131001"
"31185";"Kardiochirurgischer Eingriff der Kategorie I5";"5494";"0";"";"";"20131001";"99991231";"20131001"
"31186";"Kardiochirurgischer Eingriff der Kategorie I6";"6595";"0";"";"";"20131001";"99991231";"20131001"
"31187";"Kardiochirurgischer Eingriff der Kategorie I7";"6975";"0";"";"";"20131001";"99991231";"20131001"
"31188";"Zuschlag zu den Gebührenordnungspositionen 31181 bis 31187";"571";"0";"";"";"20131001";"99991231";"20131001"
"31191";"Thoraxchirurgischer Eingriff der Kategorie J1";"2030";"0";"";"";"20131001";"99991231";"20131001"
"31192";"Thoraxchirurgischer Eingriff der Kategorie J2";"2564";"0";"";"";"20131001";"99991231";"20131001"
"31193";"Thoraxchirurgischer Eingriff der Kategorie J3";"3096";"0";"";"";"20131001";"99991231";"20131001"
"31194";"Thoraxchirurgischer Eingriff der Kategorie J4";"3885";"0";"";"";"20131001";"99991231";"20131001"
"31195";"Thoraxchirurgischer Eingriff der Kategorie J5";"4995";"0";"";"";"20131001";"99991231";"20131001"
"31196";"Thoraxchirurgischer Eingriff der Kategorie J6";"6097";"0";"";"";"20131001";"99991231";"20131001"
"31197";"Thoraxchirurgischer Eingriff der Kategorie J7";"6477";"0";"";"";"20131001";"99991231";"20131001"
"31198";"Zuschlag zu den Gebührenordnungspositionen 31191 bis 31197";"571";"0";"";"";"20131001";"99991231";"20131001"
"31201";"Eingriff am Gefäßsystem der Kategorie K1";"1243";"0";"";"";"20131001";"99991231";"20131001"
"31202";"Eingriff am Gefäßsystem der Kategorie K2";"1788";"0";"";"";"20131001";"99991231";"20131001"
"31203";"Eingriff am Gefäßsystem der Kategorie K3";"2233";"0";"";"";"20131001";"99991231";"20131001"
"31204";"Eingriff am Gefäßsystem der Kategorie K4";"3001";"0";"";"";"20131001";"99991231";"20131001"
"31205";"Eingriff am Gefäßsystem der Kategorie K5";"4093";"0";"";"";"20131001";"99991231";"20131001"
"31206";"Eingriff am Gefäßsystem der Kategorie K6";"5110";"0";"";"";"20131001";"99991231";"20131001"
"31207";"Eingriff am Gefäßsystem der Kategorie K7";"5538";"0";"";"";"20131001";"99991231";"20131001"
"31208";"Zuschlag zu den Gebührenordnungspositionen 31201 bis 31207";"488";"0";"";"";"20131001";"99991231";"20131001"
"31211";"Eingriff der Kategorie L1";"1556";"0";"";"";"20131001";"99991231";"20131001"
"31212";"Eingriff der Kategorie L2";"2028";"0";"";"";"20131001";"99991231";"20131001"
"31213";"Eingriff der Kategorie L3";"2659";"0";"";"";"20131001";"99991231";"20131001"
"31214";"Eingriff der Kategorie L4";"3379";"0";"";"";"20131001";"99991231";"20131001"
"31215";"Eingriff der Kategorie L5";"4562";"0";"";"";"20131001";"99991231";"20131001"
"31216";"Eingriff der Kategorie L6";"5612";"0";"";"";"20131001";"99991231";"20131001"
"31217";"Eingriff der Kategorie L7";"5975";"0";"";"";"20131001";"99991231";"20131001"
"31218";"Zuschlag zu den Gebührenordnungsposition 31211 bis 31217";"543";"0";"";"";"20131001";"99991231";"20131001"
